clause,label,source_policy
"Peru This section describes our specific practices related to the use, storage, and disclosure of your personal information in Peru and supplements the generally applicable sections 1 through 14 in this Privacy Policy.",none,delta
"It applies to personal information we collect from or about you when you interact with us in the course of our providing commercial air travel services, ancillary services, or other services provided by us or by others acting on our behalf in Peru, including when you use our Website or our App.",none,delta
"With respect to personal data collected or processed by Delta’s branch office in Peru, the provisions discussed here take precedence over any inconsistent or deviating provisions set out in the generally applicable sections 1 through 14 in this Privacy Policy.",none,delta
Updates Delta reserves the right to modify this Privacy Policy and will post any changes in an updated version of this policy.,none,delta
"For the exercise of data protection rights and/or if you have any questions or comments regarding this Privacy Policy, please contact our Data Protection Officer at Privacy@delta.com or contact our Customer Care center by telephone or mail.",none,delta
"How Delta Uses Your Data This section describes what personal information we collect about you, the purposes for which we use it, and why we use it.",none,delta
"Your personal data will be collected and processed in accordance with Law N° 29733 - Law of Protection of Personal Data, and applicable regulations, approved by D.S.",none,delta
"Your personal data will be incorporated into the Personal Data Database named ""Pasajeros"", ""Skymiles Usuarios Web"" and ""Procedimientos, quejas y reclamos” identified with RNPDP code No.",none,delta
"Any processing of personal data that we perform is in accordance with the provisions of the privacy laws in Peru, and this data may only be used for the limited purposes discussed in this section.",none,delta
"The data controller in Peru is Delta’s Branch office in Peru, DELTA AIR LINES INC.",none,delta
"SUCURSAL DEL PERÚ (en adelante, “Delta”), con Registro Único de Contribuyente No.",none,delta
"Elmer Faucett 2851, Edificio Lima Cargo City, Oficina 406, Callao, Lima, Peru.",none,delta
"Information related to the provision of our services, including: your first and last name; your national ID number; your postal address, telephone numbers, and email address; your Skymiles number; your billing and transaction information such as credit/debit card type and number(s), related data including associated bank details and billing address, and expiration date(s); your date of birth; your gender; your nationality; your emergency contact information; and information related to your physical and mental health.",none,delta
Purposes for which we use it We use this information to: manage the requested service; facilitate the provision of complementary services when you have ordered them or consented to them; contact you if necessary and/or use your information for any service(s) related to the ticket sale; your protection in case of delays or cancellation of the service; provide you with the benefits of the SkyMiles program and the attention to complaints.,none,delta
"We also have a legitimate business interest in complying with legal and regulatory requirements applicable in Peru; we and third party airlines have a legitimate business interest in making and operating connections between multiple flights and expediting baggage clearance across international borders; we and our SkyMiles Partners, promotional partners and other businesses that are providing services that you request have a legitimate business interest in using the information to provide their services; we have a legitimate business interest in protecting against risks to customers and aircraft; we have a legitimate business interest in streamlining customs clearance processes for our customers.",data_sharing,delta
"In some cases, we are legally required to collect certain information from you so we can provide the services you have requested, such as Secure Flight Passenger Data or Advance Passenger Information when you make a reservation to fly within, into, or out of the United States, or for point-to-point international travel.",none,delta
Failure to provide this information will mean we cannot provide the service.,none,delta
"In some circumstances we need your information to perform our contract with you or to provide products and services, such as payment details.",none,delta
"If you do not provide this information, we may not be able to enter into or perform the contract or provide the products and services.",none,delta
"Any processing of personal data that we perform is in accordance with the provisions of the current data protection legislation of Peru, and this data may only be used for limited purposes such as those mentioned in this section.",none,delta
"Sensitive Information We may collect or receive sensitive or special categories of personal information, such as that relating to health, disabilities, race, ethnicity, political opinions, biometrics, or religion, where permitted by applicable law.",none,delta
"We will collect, store, use, and transfer your sensitive personal information for the purposes for which it was provided and otherwise in accordance with the terms of this Privacy Policy if you provide your express consent at the time of collection 6.",none,delta
Data Retention We store your information for as long as legally required and for so long as necessary to support business purposes described in the generally applicable section 3 of this Privacy Policy and consistent with our record retention policies.,none,delta
With Whom Does Delta Share Your Information?,none,delta
"Information regarding the Delta Group Companies is available in the generally applicable section 7.1 of this Privacy Policy and Delta’s filings with the Securities and Exchange Commissions, including SEC Form 10-K.",none,delta
"to government agencies and authorities, law enforcement officials, law courts, or to third parties: (a) if we believe disclosure is required by applicable law, regulation or legal process (such as pursuant to a subpoena or judicial order); or (b) to protect and defend our rights, or the rights or safety of third parties, including to establish, make, or defend against legal claims.",none,delta
Your Rights This section applies only to the personal information of individuals in Peru which grants the rights described here.,none,delta
"Right to access your personal information To the extent you are legally entitled, you can request confirmation of whether or not we process your personal information, and details of the information that we hold about you and how we use it.",none,delta
You also have a right to access your personal information and to be provided with a copy.,none,delta
"Right to rectification of personal data If you believe that the personal data we hold about you is inaccurate, you may request that we correct it.",none,delta
You may also request us to complete personal data about you which is incomplete.,none,delta
"We will make reasonable efforts to revise any information that is incorrect, or update or change your information as we are required to do by applicable law.",none,delta
Right to restrict the processing of personal data You have the right to request that we restrict processing of your personal information where one of the following applies: o You claim that the personal data is not accurate.,none,delta
The restriction will apply until we have taken steps to ensure the accuracy of the personal data.,none,delta
"o The processing is unlawful, but you do not want us to erase the personal data.",none,delta
"o We no longer require the personal data for the purposes of processing, but you still need it in connection with a legal claim.",none,delta
o You have exercised your right to object to the processing.,none,delta
The restriction will apply until we have taken steps to verify whether we have compelling legitimate grounds to continue processing.,none,delta
Right to request deletion of personal data You may request the erasure of your personal information in certain circumstances.,none,delta
"For example, you may request erasure if: o The personal information is no longer necessary in relation to the purposes for which it was collected or otherwise processed.",none,delta
o You have withdrawn your consent and we have no other legal basis for processing the personal information.,none,delta
"o You have exercised your right to object to processing the personal information, and we have no overriding legitimate grounds to continue processing it.",none,delta
"Under certain circumstances, we may refuse a request for erasure, for example, where we need to use the personal data to comply with a legal obligation or to establish, make or defend legal claims.",none,delta
"If you exercise your right to erasure, this will potentially remove records which we hold for your benefit, such as your SkyMiles account information (including miles that may be in your SkyMiles account) and your presence on a marketing suppression list.",none,delta
"Right to object to processing of personal data for specific purposes You have a right, at any stage, to object to our using your personal information to send you marketing information.",none,delta
You also have the right to object to our using your personal information where our reason is based on our legitimate interests.,none,delta
"We will have to stop processing until we can establish that we have compelling legitimate grounds which override your interests, rights, and freedoms, or that we need to continue using it for the establishment, exercise, or defense of legal claims.",none,delta
"Right to withdraw your consent Where you have provided your consent to us for processing your information, you can withdraw this at any time by opting out in your SkyMiles Profile, or by contacting us at https://www.delta.com/contactus/commentComplaint.",none,delta
You may also contact us by using the Email Us page or by calling our Customer Care Offices at +1-800-455-2720.,none,delta
Assistance for those with disabilities is available at +1-404- 209-3434.,none,delta
"Exercising These Rights In order to exercise the rights described in this section, you must submit a request in accordance with the provisions of the Regulation of Law No.",none,delta
"Any request you make must be in writing and include your name and address and any other information that may identify you, such as where your request relates to a travel booking, please provide your booking reference (e.g., confirmation number or record locator number), SkyMiles Account number if you have one, the dates on which the travel took place, and any other relevant information that will assist us to identify your booking.",none,delta
You must also provide a photocopy of your passport or driver’s license so we can verify your identity.,none,delta
Please send your written requests to our Data Protection Officer by emailing us at Privacy@delta.com.,none,delta
Security Information Security is important to Delta.,none,delta
"We have established appropriate physical, electronic, and managerial safeguards to protect the information we collect in accordance with this Privacy Policy and to protect against unauthorized access, disclosure, loss, misuse, alteration, and improper use of your information, and to maintain the accuracy and integrity of that data.",none,delta
"Complaints to Regulator You have a right to file a complaint with the National Authority of Personal Data Protection by addressing the front desk of the Ministry of Justice and Human Rights (Calle Scipión Llona 350, Miraflores, Lima Peru) in connection with your rights under this Privacy Policy.",none,delta
"Overview Privacy Policy Terms of Service Technologies FAQ Introduction Information Google collects Why Google collects data Your privacy controls Sharing your information Keeping your information secure Exporting & deleting your information Retaining your information Compliance & cooperation with regulators About this policy Related privacy practices Data transfer frameworks Key terms Partners Updates Google Privacy Policy When you use our services, you’re trusting us with your information.",none,google
We understand this is a big responsibility and work hard to protect your information and put you in control.,none,google
"This Privacy Policy is meant to help you understand what information we collect, why we collect it, and how you can update, manage, export, and delete your information.",none,google
Privacy Checkup Looking to change your privacy settings?,none,google
"Take the Privacy Checkup Effective July 1, 2025 | Archived versions | Download PDF We build a range of services that help millions of people daily to explore and interact with the world in new ways.",none,google
"Our services include: Google apps, sites, and devices, like Search, YouTube, and Google Home Platforms like the Chrome browser and Android operating system Products that are integrated into third-party apps and sites, like ads, analytics, and embedded Google Maps You can use our services in a variety of ways to manage your privacy.",data_sharing,google
"For example, you can sign up for a Google Account if you want to create and manage content like emails and photos, or see more relevant search results.",none,google
"And you can use many Google services when you’re signed out or without creating an account at all, like searching on Google or watching YouTube videos.",none,google
"You can also choose to browse the web in a private mode, like Chrome Incognito mode, which helps keep your browsing private from other people who use your device.",none,google
"And across our services, you can adjust your privacy settings to control whether we collect some types of data and how we use it.",none,google
"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms.",none,google
"And if you have any questions about this Privacy Policy, you can contact us.",none,google
"Information Google collects We want you to understand the types of information we collect as you use our services We collect information to provide better services to all our users — from figuring out basic stuff like which language you speak, to more complex things like which ads you’ll find most useful, the people who matter most to you online, or which YouTube videos you might like.",none,google
"The information Google collects, and how that information is used, depends on how you use our services and how you manage your privacy controls.",none,google
"When you’re not signed in to a Google Account, we store the information we collect with unique identifiers tied to the browser, application, or device you’re using.",none,google
"This allows us to do things like maintain your preferences across browsing sessions, such as your preferred language or whether to show you more relevant search results or ads based on your activity.",none,google
"When you’re signed in, we also collect information that we store with your Google Account, which we treat as personal information.",none,google
"Things you create or provide to us When you create a Google Account, you provide us with personal information that includes your name and a password.",none,google
You can also choose to add a phone number or payment information to your account.,none,google
"Even if you aren’t signed in to a Google Account, you might choose to provide us with information — like an email address to communicate with Google or receive updates about our services.",none,google
"We also collect the content you create, upload, or receive from others when using our services.",none,google
"This includes things like email you write and receive, photos and videos you save, docs and spreadsheets you create, and comments you make on YouTube videos.",none,google
"Information we collect as you use our services Your apps, browsers & devices We collect information about the apps, browsers, and devices you use to access Google services, which helps us provide features like automatic product updates and dimming your screen if your battery runs low.",none,google
"The information we collect includes unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number.",none,google
"We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address, crash reports, system activity, and the date, time, and referrer URL of your request.",none,google
"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates.",none,google
"If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services.",none,google
"This information includes things like your device type and carrier name, crash reports, which apps you've installed, and, depending on your device settings, other information about how you’re using your Android device.",none,google
"Your activity We collect information about your activity in our services, which we use to do things like recommend a YouTube video you might like.",none,google
"The activity information we collect may include: Terms you search for Videos you watch Views and interactions with content and ads Voice and audio information Purchase activity People with whom you communicate or share content Activity on third-party sites and apps that use our services Chrome browsing history you’ve synced with your Google Account If you use our services to make and receive calls or send and receive messages, we may collect call and message log information like your phone number, calling-party number, receiving-party number, forwarding numbers, sender and recipient email address, time and date of calls and messages, duration of calls, routing information, and types and volumes of calls and messages.",data_sharing,google
You can visit your Google Account to find and manage activity information that’s saved in your account.,none,google
"Go to Google Account Your location information We collect location information when you use our services, which helps us offer features like driving directions, search results for things near you, and ads based on your location.",none,google
"Depending on the products you’re using and settings you choose, Google may use different types of location information to help make some services and products you use more helpful.",none,google
"These include: GPS and other sensor data from your device IP address Activity on Google services, such as from your searches or places you label like home or work Information about things near your device, such as Wi-Fi access points, cell towers, and Bluetooth-enabled devices The types of location data we collect and how long we store it depend in part on your device and account settings.",location,google
"For example, you can turn your Android device’s location on or off using the device’s settings app.",none,google
You can also turn on Timeline if you want to create a private map of where you go with your signed-in devices.,none,google
"And if your Web & App Activity setting is enabled, your searches and other activity from Google services, which may also include location information, is saved to your Google Account.",none,google
Learn more about how we use location information.,none,google
"In some circumstances, Google also collects information about you from publicly accessible sources.",none,google
"For example, if your name appears in your local newspaper, Google’s Search engine may index that article and display it to other people if they search for your name.",none,google
"We may also collect information about you from trusted partners, such as directory services who provide us with business information to be displayed on Google’s services, marketing partners who provide us with information about potential customers of our business services, and security partners who provide us with information to protect against abuse.",none,google
We also receive information from partners to provide advertising and research services on their behalf.,none,google
"We use various technologies to collect and store information, including cookies, pixel tags, local storage, such as browser web storage or application data caches, databases, and server logs.",tracking,google
"Why Google collects data We use data to build better services We use the information we collect from all our services for the following purposes: Provide our services We use your information to deliver our services, like processing the terms you search for in order to return results or helping you share content by suggesting recipients from your contacts.",none,google
"Maintain & improve our services We also use your information to ensure our services are working as intended, such as tracking outages or troubleshooting issues that you report to us.",tracking,google
"And we use your information to make improvements to our services — for example, understanding which search terms are most frequently misspelled helps us improve spell-check features used across our services.",none,google
Develop new services We use the information we collect in existing services to help us develop new ones.,none,google
"For example, understanding how people organized their photos in Picasa, Google’s first photos app, helped us design and launch Google Photos.",none,google
"Provide personalized services, including content and ads We use the information we collect to customize our services for you, including providing recommendations, personalized content, and customized search results.",none,google
"For example, Security Checkup provides security tips adapted to how you use Google products.",none,google
"And, depending on your available settings, Google Play could use information like apps you’ve already installed and videos you’ve watched on YouTube to suggest new apps you might like.",none,google
"Depending on your settings, we may also show you personalized ads based on your interests and activity across Google services.",none,google
"For example, if you search for “mountain bikes,” you may see ads for sports equipment on YouTube.",none,google
You can control what information we use to show you ads by visiting your ad settings in My Ad Center.,none,google
"We don’t show you personalized ads based on sensitive categories, such as race, religion, sexual orientation, or health.",none,google
"We don’t show you personalized ads based on your content from Drive, Gmail, or Photos.",none,google
"We don’t share information that personally identifies you with advertisers, such as your name or email, unless you ask us to.",data_sharing,google
"For example, if you see an ad for a nearby flower shop and select the “tap to call” button, we’ll connect your call and may share your phone number with the flower shop.",none,google
Go to My Ad Center Measure performance We use data for analytics and measurement to understand how our services are used.,none,google
"For example, we analyze data about your visits to our sites to do things like optimize product design.",none,google
"And we also use data about the ads you interact with, including your related Google Search activity, to help advertisers understand the performance of their ad campaigns.",none,google
"We use a variety of tools to do this, including Google Analytics.",none,google
"When you visit sites or use apps that use Google Analytics, a Google Analytics customer may choose to enable Google to link information about your activity from that site or app with activity from other sites or apps that use our ad services.",none,google
"Communicate with you We use information we collect, like your email address, to interact with you directly.",none,google
"For example, we may send you a notification if we detect suspicious activity, like an attempt to sign in to your Google Account from an unusual location.",none,google
Or we may let you know about upcoming changes or improvements to our services.,none,google
"And if you contact Google, we’ll keep a record of your request in order to help solve any issues you might be facing.",none,google
"Protect Google, our users, and the public We use information to help improve the safety and reliability of our services.",none,google
"This includes detecting, preventing, and responding to fraud, abuse, security risks, and technical issues that could harm Google, our users, or the public.",none,google
We use different technologies to process your information for these purposes.,none,google
"We use automated systems that analyze your content to provide you with things like customized search results, personalized ads, or other features tailored to how you use our services.",none,google
"And we analyze your content to help us detect abuse such as spam, malware, and illegal content.",none,google
We also use algorithms to recognize patterns in data.,none,google
"For example, Google Translate helps people communicate across languages by detecting common language patterns in phrases you ask it to translate.",none,google
We may use the information we collect across our services and across your devices for the purposes described above.,none,google
"For example, depending on your available settings, if you watch videos of guitar players on YouTube, you might see an ad for guitar lessons on a site that uses our ad products.",none,google
"Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google’s services and the ads delivered by Google.",none,google
"If other users already have your email address or other information that identifies you, we may show them your publicly visible Google Account information, such as your name and photo.",none,google
"This helps people identify an email coming from you, for example.",none,google
We’ll ask for your consent before using your information for a purpose that isn’t covered in this Privacy Policy.,none,google
Your privacy controls You have choices regarding the information we collect and how it's used This section describes key controls for managing your privacy across our services.,none,google
"You can also visit the Privacy Checkup, which provides an opportunity to review and adjust important privacy settings.",none,google
"In addition to these tools, we also offer specific privacy settings in our products — you can learn more in our Product Privacy Guide.",none,google
"Go to Privacy Checkup Managing, reviewing, and updating your information When you’re signed in, you can always review and update information by visiting the services you use.",none,google
"For example, Photos and Drive are both designed to help you manage specific types of content you’ve saved with Google.",none,google
We also built a place for you to review and control information saved in your Google Account.,none,google
Your Google Account includes: Privacy controls Activity Controls Decide what types of activity you’d like saved in your account.,none,google
"For example, if you have YouTube History turned on, the videos you watch and the things you search for are saved in your account so you can get better recommendations and remember where you left off.",none,google
"And if you have Web & App Activity turned on, your searches and activity from other Google services are saved in your account so you can get more personalized experiences like faster searches and more helpful app and content recommendations.",none,google
"Web & App Activity also has a subsetting that lets you control whether information about your activity on other sites, apps, and devices that use Google services, such as apps you install and use on Android, is saved in your Google Account and used to improve Google services.",none,google
Go to Activity Controls Ad settings Manage your preferences about the ads shown to you on Google and on sites and apps that partner with Google to show ads.,none,google
"You can modify your interests, choose whether your personal information is used to make ads more relevant to you, and turn on or off certain advertising services.",none,google
Go to My Ad Center About you Manage personal info in your Google Account and control who can see it across Google services.,none,google
"Go to About You Shared endorsements Choose whether your name and photo appear next to your activity, like reviews and recommendations, that appear in ads.",none,google
"Go to Shared Endorsements Sites and apps that use Google services Manage information that websites and apps using Google services, like Google Analytics, may share with Google when you visit or interact with their services.",none,google
"Go to How Google uses information from sites or apps that use our services Ways to review & update your information My Activity My Activity allows you to review and control data that’s saved to your Google Account when you’re signed in and using Google services, like searches you’ve done or your visits to Google Play.",none,google
"You can browse by date and by topic, and delete part or all of your activity.",none,google
Go to My Activity Google Dashboard Google Dashboard allows you to manage information associated with specific products.,none,google
"Go to Dashboard Your personal information Manage your contact information, such as your name, email, and phone number.",none,google
"Go to Personal Info When you’re signed out, you can manage information associated with your browser or device, including: Signed-out search personalization: Choose whether your search activity is used to offer you more relevant results and recommendations.",none,google
YouTube settings: Pause and delete your YouTube Search History and your YouTube Watch History.,none,google
Ad Settings: Manage your preferences about the ads shown to you on Google and on sites and apps that partner with Google to show ads.,none,google
"Exporting, removing & deleting your information You can export a copy of content in your Google Account if you want to back it up or use it with a service outside of Google.",none,google
"Export your data To delete your information, you can: Delete your content from specific Google services Search for and then delete specific items from your account using My Activity Delete specific Google products, including your information associated with those products Delete your entire Google Account Delete your information Inactive Account Manager allows you to give someone else access to parts of your Google Account in case you’re unexpectedly unable to use your account.",none,google
"And finally, you can also request to remove content from specific Google services based on applicable law and our policies.",none,google
"There are other ways to control the information Google collects whether or not you’re signed in to a Google Account, including: Browser settings: For example, you can configure your browser to indicate when Google has set a cookie in your browser.",none,google
You can also configure your browser to block all cookies from a specific domain or all domains.,tracking,google
"But remember that our services rely on cookies to function properly, for things like remembering your language preferences.",tracking,google
Device-level settings: Your device may have controls that determine what information we collect.,none,google
"For example, you can modify location settings on your Android device.",none,google
"Sharing your information When you share your information Many of our services let you share information with other people, and you have control over how you share.",data_sharing,google
"For example, you can share videos on YouTube publicly or you can decide to keep your videos private.",none,google
"Remember, when you share information publicly, your content may become accessible through search engines, including Google Search.",data_sharing,google
"When you’re signed in and interact with some Google services, like leaving comments on a YouTube video or reviewing an app in Play, your name and photo appear next to your activity.",none,google
We may also display this information in ads depending on your Shared endorsements setting.,none,google
"When Google shares your information We do not share your personal information with companies, organizations, or individuals outside of Google except in the following cases: With your consent We’ll share personal information outside of Google when we have your consent.",none,google
"For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant.",none,google
We also provide you with controls to review and manage third party apps and sites you have given access to data in your Google Account.,data_sharing,google
We’ll ask for your explicit consent to share any sensitive personal information.,none,google
"With domain administrators If you’re a student or work for an organization that uses Google services, your domain administrator and resellers who manage your account will have access to your Google Account.",none,google
"They may be able to: Access and retain information stored in your account, like your email View statistics regarding your account, like how many apps you install Change your account password Suspend or terminate your account access Receive your account information in order to satisfy applicable law, regulation, legal process, or enforceable governmental request Restrict your ability to delete or edit your information or your privacy settings For external processing We provide personal information to our affiliates and other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.",none,google
"For example, we use service providers to help operate our data centers, deliver our products and services, improve our internal business processes, and offer additional support to customers and users.",none,google
We also use service providers to help review YouTube video content for public safety and analyze and listen to samples of saved user audio to help improve Google’s audio recognition technologies.,none,google
"For legal reasons We will share personal information outside of Google if we have a good-faith belief that disclosure of the information is reasonably necessary to: Respond to any applicable law, regulation,legal process, or enforceable governmental request.",none,google
We share information about the number and type of requests we receive from governments in our Transparency Report.,data_sharing,google
"Enforce applicable Terms of Service, including investigation of potential violations.",none,google
"Detect, prevent, or otherwise address fraud, security, or technical issues.",none,google
"Protect against harm to the rights, property or safety of Google, our users, or the public.",none,google
"We may share non-personally identifiable information publicly and with our partners — like publishers, advertisers, developers, or rights holders.",none,google
"For example, we share information publicly to show trends about the general use of our services.",data_sharing,google
We also allow specific partners to collect information from your browser or device for advertising and measurement purposes using their own cookies or similar technologies.,tracking,google
"If Google is involved in a merger, acquisition, or sale of assets, we’ll continue to ensure the confidentiality of your personal information and give affected users notice before personal information is transferred or becomes subject to a different privacy policy.",none,google
Keeping your information secure We build security into our services to protect your information All Google products are built with strong security features that continuously protect your information.,none,google
The insights we gain from maintaining our services help us detect and automatically block security threats from ever reaching you.,none,google
"And if we do detect something risky that we think you should know about, we’ll notify you and help guide you through steps to stay better protected.",none,google
Anyone with this access is subject to strict contractual confidentiality obligations and may be disciplined or terminated if they fail to meet these obligations.,none,google
Exporting & deleting your information You can export a copy of your information or delete it from your Google Account at any time You can export a copy of content in your Google Account if you want to back it up or use it with a service outside of Google.,none,google
"Export your data To delete your information, you can: Delete your content from specific Google services Search for and then delete specific items from your account using My Activity Delete specific Google products, including your information associated with those products Delete your entire Google Account Delete your information Retaining your information We retain the data we collect for different periods of time depending on what it is, how we use it, and how you configure your settings: Some data you can delete whenever you like, such as your personal info or the content you create or upload, like photos and documents.",none,google
"You can also delete activity information saved in your account, or choose to have it deleted automatically after a set period of time.",none,google
We’ll keep this data in your Google Account until you remove it or choose to have it removed.,none,google
"Other data is deleted or anonymized automatically after a set period of time, such as advertising data in server logs.",none,google
"We keep some data until you delete your Google Account, such as information about how often you use our services.",none,google
"And some data we retain for longer periods of time when necessary for legitimate business or legal purposes, such as security, fraud and abuse prevention, or financial record-keeping.",none,google
"When you delete data, we follow a deletion process to make sure that your data is safely and completely removed from our servers or retained only in anonymized form.",none,google
We try to ensure that our services protect information from accidental or malicious deletion.,none,google
"Because of this, there may be delays between when you delete something and when copies are deleted from our active and backup systems.",none,google
"You can read more about Google’s data retention periods, including how long it takes us to delete your information.",none,google
Compliance & cooperation with regulators We regularly review this Privacy Policy and make sure that we process your information in ways that comply with it.,none,google
Data transfers We maintain servers around the world and your information may be processed on servers located outside of the country where you live.,none,google
"Data protection laws vary among countries, with some providing more protection than others.",none,google
"Regardless of where your information is processed, we apply the same protections described in this policy.",none,google
We also comply with certain legal frameworks relating to the transfer of data.,none,google
"When we receive formal written complaints, we respond by contacting the person who made the complaint.",none,google
"We work with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of your data that we cannot resolve with you directly.",none,google
state privacy laws require specific disclosures.,none,google
This Privacy Policy is designed to help you understand how Google handles your information: We explain the categories of information Google collects and the sources of that information in Information Google collects.,none,google
We explain the purposes for which Google collects and uses information in Why Google collects data.,none,google
We explain when Google may disclose information in Sharing your information.,none,google
Google does not sell your personal information.,none,google
We explain how Google retains information in Retaining your information.,none,google
You can also learn more about how Google anonymizes data.,none,google
"As described there, when Google anonymizes data to protect your privacy, we maintain policies and technical measures to avoid re-identifying that information.",none,google
"state privacy laws also provide the right to request information about how Google collects, uses, and discloses your information.",none,google
"And they give you the right to access your information, sometimes in a portable format; correct your information; and to request that Google delete that information.",none,google
Many of these laws also provide the right to opt out of certain forms of profiling and targeted advertising.,ai_decisions,google
They also provide the right to not be discriminated against for exercising these privacy rights.,none,google
"Additionally, the CCPA treats certain kinds of information, like health data, as sensitive; when users provide this information, Google only uses it for purposes permitted by the CCPA, like to provide services that are requested and expected by our users.",none,google
"The Washington My Health My Data Act and Nevada Senate Bill 370 provide specific rights in addition to those rights above, that apply to health information.",none,google
"When you provide this information, Google only processes it with your consent and allows you to withdraw your consent.",none,google
We describe the choices you have to manage your privacy and data across Google’s services in Your privacy controls.,none,google
"These tools allow you to access, review, update and delete your information, as well as export and download a copy of it.",none,google
"You can also control what information we use to show you ads, or turn off personalized ads, by visiting My Ad Center.",none,google
"When you use these tools, we’ll validate your request by verifying that you’re signed in to your Google Account.",none,google
If you have questions or requests related to your rights under U.S.,none,google
"state privacy laws, you (or your authorized agent) can also contact Google.",none,google
"And if you disagree with the decision on your request, you can ask Google to reconsider it by responding to our email.",none,google
We also provide more information on Google’s handling of CCPA requests.,none,google
state privacy laws also require a description of data practices using specific categories.,none,google
This table uses these categories to organize the information in this Privacy Policy.,none,google
"Categories of information we collect Identifiers and similar information such as your name and password, phone number, and address, as well as unique identifiers tied to the browser, application, or device you’re using.",none,google
Some Google services like YouTube Studio provide the option to submit a valid ID (such as a passport or driver’s license) to verify your identity to use additional features.,none,google
"Demographic information, such as your age, gender and language.",none,google
"If you choose to use optional features like YouTube Creator Demographics, you can also provide additional information, like your gender identity or race and ethnicity.",none,google
Commercial information such as your payment information and a history of purchases you make on Google’s services.,none,google
"Biometric information if you choose to provide it, such as fingerprints in Google’s product development studies.",none,google
"Internet, network, and other activity information such as your search terms; views and interactions with content and ads; Chrome browsing history you’ve synced with your Google Account; information about the interaction of your apps, browsers, and devices with our services (like IP address, crash reports, and system activity); and activity on third-party sites and apps that use our services.",data_sharing,google
You can review and control activity data stored in your Google Account in My Activity.,none,google
"Geolocation data, such as may be determined by GPS, IP address, and other data from sensors on or around your device, depending in part on your device and account settings.",location,google
"Depending on these settings, this may include precise location data, for example GPS data for Android features like navigation or finding your phone.",location,google
Learn more about Google’s use of location information.,none,google
"Audio, electronic, visual, and similar information, such as voice and audio information.",none,google
"Communications data, such as emails, if you use our services to send and receive messages.",none,google
"Health information if you choose to provide it, such as your medical history, vital signs and health metrics (like blood glucose levels), and other similar information related to your physical or mental health, in the course of using Google services that offer health-related features, such as the Google Health Studies app, Fitbit, or Pixel devices..",none,google
"Professional, employment, and education information, such as information you provide or that is maintained through an organization using Google services at which you study or work.",none,google
"Other information you create or provide, such as the content you create, upload, or receive (like photos and videos or emails, docs and spreadsheets).",none,google
Google Dashboard allows you to manage information associated with specific products.,none,google
"Inferences drawn from the above, like your ads interest categories.",none,google
"Business purposes for which information may be used or disclosed Protecting against security threats, abuse, and illegal activity: Google uses and may disclose information to detect, prevent and respond to security incidents, and for protecting against other malicious, deceptive, fraudulent, or illegal activity.",none,google
"For example, to protect our services, Google may receive or disclose information about IP addresses that malicious actors have compromised.",none,google
"Auditing and measurement: Google uses information for analytics and measurement to understand how our services are used, as well as to fulfill obligations to our partners like publishers, advertisers, developers, or rights holders.",none,google
"We may disclose non-personally identifiable information publicly and with these partners, including for auditing purposes.",none,google
"Maintaining our services: Google uses information to ensure our services are working as intended, such as tracking outages or troubleshooting bugs and other issues that you report to us.",tracking,google
"Research and development: Google uses information to improve our services and to develop new products, features and technologies that benefit our users and the public.",none,google
"For example, we use publicly available information to help train Google’s AI models and build products and features like Google Translate, Gemini Apps, and Cloud AI capabilities.",none,google
"Use of service providers: Google shares information with service providers to perform services on our behalf, in compliance with our Privacy Policy and other appropriate confidentiality and security measures.",none,google
"For example, we may rely on service providers to help provide customer support.",none,google
"Advertising: Google processes information to provide advertising, including online identifiers, browsing and search activity, and information about your location and interactions with advertisements.",none,google
This keeps Google’s services and many of the websites and services you use free of charge.,none,google
You can control what information we use to show you ads by visiting your ad settings in My Ad Center.,none,google
"Legal reasons: Google also uses information to satisfy applicable laws or regulations, and discloses information in response to legal process or enforceable government requests, including to law enforcement.",none,google
We provide information about the number and type of requests we receive from governments in our Transparency Report.,none,google
"Parties with whom information may be disclosed Other people with whom you choose to share your information, like docs or photos, videos or comments on YouTube, or health information through Fitbit’s social features and third party applications.",data_sharing,google
"Third parties with your consent, such as services that integrate with Google’s services.",none,google
You can review and manage third party apps and sites with access to data in your Google Account.,data_sharing,google
See more details about when Google shares your information.,none,google
"Service providers, trusted businesses, or persons that process information on Google’s behalf, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.",none,google
"Domain administrators, if you work or study at an organization that uses Google services.",none,google
"Law enforcement or other third parties, for the legal reasons described in Sharing your information.",none,google
